pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,175,-0.4643106258978687,-2.5253541727281545,-0.17171782634608257,-0.5364132865050202,-0.5504203875268394,-0.41829836365170636
0,carton_front_l2_c0,176,-0.4555065286423921,-2.5295299441085937,-0.13220235129622782,-0.5286090907085379,-0.5255492620628823,-0.38941694277571726
0,carton_front_l2_c0,177,-0.44670243138691546,-2.5337057154890323,-0.09268687624637284,-0.5208048949120557,-0.5006781365989255,-0.36053552189972815
0,carton_front_l2_c0,178,-0.4378983341314388,-2.537881486869471,-0.05317140119651764,-0.5130006991155734,-0.47580701113496815,-0.3316541010237388
0,carton_front_l2_c0,179,-0.4290942368759622,-2.5420572582499097,-0.013655926146662889,-0.5051965033190913,-0.4509358856710113,-0.30277268014774994
0,carton_front_l2_c0,180,-0.4202901396204856,-2.5462330296303484,0.025859548903191865,-0.497392307522609,-0.4260647602070542,-0.27389125927176083
0,carton_front_l2_c0,181,-0.411486042365009,-2.550408801010787,0.06537502395304662,-0.4895881117261268,-0.4011936347430973,-0.24500983839577173
0,carton_front_l2_c0,182,-0.4026819451095324,-2.5545845723912257,0.10489049900290137,-0.4817839159296446,-0.37632250927914046,-0.21612841751978262
0,carton_front_l2_c0,183,-0.3938778478540557,-2.5587603437716644,0.14440597405275657,-0.4739797201331623,-0.35145138381518315,-0.1872469966437933
0,carton_front_l2_c0,184,-0.3850737505985792,-2.562936115152103,0.18392144910261177,-0.4661755243366801,-0.3265802583512263,-0.1583655757678042
0,carton_front_l2_c0,185,-0.3762696533431025,-2.5671118865325417,0.22343692415246652,-0.45837132854019785,-0.3017091328872692,-0.12948415489181508
0,carton_front_l2_c0,186,-0.3674655560876259,-2.571287657912981,0.2629523992023213,-0.4505671327437157,-0.2768380074233123,-0.10060273401582598
